created_at,id,tweet
2021-10-30 17:49:53+00:00,1454505852614885376,"@McBazface Yep i drive a BMW hybrid at the moment it can do certain elements of self driving but nothing like @STompyRR's Tesla can, the plug in hybrid works well for me as probably 80% of my journeys are electric its only long distance it uses petrol"
2021-10-30 17:49:51+00:00,1454505845824360457,@garyblack00 Assuming tesla performs perfectly and Amazon will perform horribly.
2021-10-30 17:49:49+00:00,1454505834587643916,@Teslarati @ResidentSponge I love how Tesla owners have joined together in victim mentality like every other loser group on Twitter.
2021-10-30 17:49:48+00:00,1454505833195360259,"@AuthorHenryFord @JammyBurner69 @disclosetv Sounds interesting. If you have a few, I am always looking to better understand things. I know a lot of what's out there is disinfo. If Ford was truly of the Light, like Tesla, I'd like to hear of it. Have to add this: billionaires are much more likely to be sociopaths. (cont).."
2021-10-30 17:49:40+00:00,1454505797413740545,"i entered the FREE @BabyDogeCoin Tesla giveaway!
 
You can enter too at https://t.co/G12Q9ZxK0q

If you like #DogeCoin you'll LOVE #BabyDogeCoin https://t.co/9PaOcPhcmT"
2021-10-30 17:49:39+00:00,1454505794683166738,@DogelonWarriors @DogelonMars To driving with tesla car
2021-10-30 17:49:33+00:00,1454505770100432897,@RobinhoodApp @BoredApeYC @Sothebys @Tesla Missed out #shibainu #ShibaCoin #ShibaArmy 🔥🔥🚀🚀💎💎💎 @Shibtoken
2021-10-30 17:49:30+00:00,1454505756405895172,"https://t.co/0lfEMvzUtH
Attention Deficit Hyperactivity Disorder Therapeutics Market Research Report by Product, by Application, by Region – Global Forecast to 2026 – Cumulative Impact of COVID-19"
2021-10-30 17:49:29+00:00,1454505752886870019,"G-20 backs tax overhaul… How are  Amazon, Facebook, Tesla &amp; the other big corp execs OK with this?? ⁦@JeffBezos⁩ ⁦@markzuckrbergg⁩ ⁦@elonmusk⁩   https://t.co/i2OwFsQD3K"
2021-10-30 17:49:22+00:00,1454505721593274374,"@craigymcmillan @PipSinks It's also not true that she jets around the world. She has an electric car (Nissan Leaf - not a Tesla) takes trains where possible and sails when she needs to cross water.
Flights are quite rare as far as I can see."
2021-10-30 17:49:21+00:00,1454505718325854217,@LyftGyft @JergAlgan1 @The_Blck_Swan @dkbgeek @MichaelVSmith3 @dictionaryhill Because no ADAS systems to date avoid emergency vehicles. People just like to target Tesla. Tesla will be the first and it will happen soon. You need to stop.
2021-10-30 17:49:21+00:00,1454505717503709184,@stevenmarkryan Not driving a Tesla Rover on the Moon
2021-10-30 17:49:17+00:00,1454505703104786432,"@babydogemedia @BabyDogeCoin 🚨Baby Doge Tesla Update🚨

The winner of the 2021 Baby Doge Tesla Giveaway Contest will be announced on our official @BabyDogeCoin Twitter feed Tuesday at 12pm UTC. 

RETWEET TO HELP SPREAD THE WORD!

#BabyDogeCoin #giveaway #Tesla 

https://t.co/amgYLL0NKq"
2021-10-30 17:49:05+00:00,1454505651388944386,@WhiteHouse So a Tesla coupon/subsidy instead of childcare…. Uh huh….
2021-10-30 17:48:55+00:00,1454505611631243266,"@GhostWilber @kitjones9 @elonmusk @Tesla Yes on American mfg. I don't even mind brand loyalty.

But with #Tesla it's a #HeavensGate death-cult worshipping a comic book hero.

Ironically, most vitriol is f/ teen males who own neither the car nor $TSLA stock. ACTUAL car owners are posting complaint vids or staying silent."
2021-10-30 17:48:52+00:00,1454505597433438210,"📉💶$627,280 $SOL SHORTED @$192.3 [30/10/21 17:48:52]
🏪FTX | SOL-PERP

🗣️If you want to find the secrets of the universe, think in terms of energy, frequency and vibration - tesla"
2021-10-30 17:48:49+00:00,1454505584565293060,Hertz’s supercharged Tesla deal could haul us into the electric vehicle age https://t.co/YSIDSpsCPl
2021-10-30 17:48:48+00:00,1454505578814902280,@gurgavin Copy and paste Tesla.
2021-10-30 17:48:44+00:00,1454505565326036997,"Tesla China Team is getting ready for Halloween 🎃 👻

Dope or Nope? https://t.co/zrm9LfYpFu"
2021-10-30 17:48:39+00:00,1454505541150121998,"✅ Mint Date: Nov. 7th 
✅ There will be staking upon mint
✅ At 50% minted, owners will receive a real life action figure.
✅ Rolex and Tesla giveaway for long-term holders.
✅ A game is being developed.
✅ $2000 ETH Giveaway.

Check out our website: 👇

https://t.co/OCoCAfjRPE"
2021-10-30 17:48:37+00:00,1454505532509892619,@RobinhoodApp @BoredApeYC @Sothebys @Tesla Shiba inu when ????
2021-10-30 17:48:36+00:00,1454505530706186242,@RobinhoodApp @BoredApeYC @Sothebys @Tesla If robinhood didn't list shib in this coming week.....then many users will surely transfer their assets for sure.....Those who denied the change got vanished in past.... And shiba is an impactful change.
2021-10-30 17:48:34+00:00,1454505523013951489,"@engineers_feed Nikola Tesla Pumps #DogeCoin to the Moon!
The Man, The Myth, The Legend allows a silly dog based currency to purchase Electric Automobiles."
2021-10-30 17:48:23+00:00,1454505476696285191,@elonmusk when is the Tesla or bored company blockchain satellite cellular phone coming? Im ready.
2021-10-30 17:48:22+00:00,1454505470664663040,@bamtheteslaman1 @Model3Owners @co_tesla @WholeMarsBlog @teslaownersSV Dope
2021-10-30 17:48:17+00:00,1454505451714854918,"https://t.co/Ax2eBeATCm
Artificial Foot Market Research Report by Product, by Form, by Source, by Distribution Channel, by Region – Global Forecast to 2026 – Cumulative Impact of COVID-19"
2021-10-30 17:48:05+00:00,1454505400393420801,@Tesla @thechristina99 @michellehellman Lonely too?
2021-10-30 17:47:59+00:00,1454505375076536322,@PlugInFUD Tell me you didn’t spend you tesla winnings on a vacation here
2021-10-30 17:47:53+00:00,1454505350607028234,@engineers_feed Edison would have been called out as a fraud and stealer of Tesla’s ideas.
2021-10-30 17:47:51+00:00,1454505343380230151,@birdiegolfblog @JayinShanghai @elonmusk @TeslaPodcast @vincent13031925 @ray4tesla Could be $25k model (Tesla Q) hatchback? Conveniently a front-facing angle.
2021-10-30 17:47:50+00:00,1454505335583125511,"🇬🇧LSE 
#QBT Quantum blockchain stock can speed up the time To make bitcoin.

Read article
https://t.co/yyRowiWxKC

Stock is technically set up for a parabolic run

until more news is announced its a short/Med play 

$AMC $BBIG $KPLT $PROG $MMAT $BEST $TESLA $CEI $NIO $GME $BEST https://t.co/ZdAU05OzbP"
2021-10-30 17:47:48+00:00,1454505329782312963,@RobinhoodApp @BoredApeYC @Sothebys @Tesla Your losing $ by the second. Wtf are you waiting for??? List $SHIB so we can call off the dogs. https://t.co/2Wg7DV5iYP
2021-10-30 17:47:46+00:00,1454505322559819784,"Petition to only let Elon Musk spend his money for SpaceX, Tesla, charity and taxes 😄"
2021-10-30 17:47:37+00:00,1454505284039176196,@heidiklum @CashApp $Momofsmiles &amp; Tesla. Happy Halloween 🎃🍬🎃
2021-10-30 17:47:30+00:00,1454505254569930753,"i love tesla, i wanna be a tesla!"
2021-10-30 17:47:27+00:00,1454505239944515587,"@mhare641 I think Larry Elisson is a long shot whilst he is still involved with Tesla imo. 

But yea he would transform us financially and establish us as maybe the 2nd richest club in the world. 

Yea I agree there too, TS won’t sell until he has no other options imo."
2021-10-30 17:47:22+00:00,1454505218834636800,"@konstructivizm Finally on YouTube #Tesla #ElectricVehicles has released a video to shed light into this Science and Technology, #Motors

https://t.co/Q599lnSUW7"
2021-10-30 17:47:13+00:00,1454505182188879877,"@RobinhoodApp @BoredApeYC @Sothebys @Tesla U still asking whT happend to crypto this week ? #SHIB has conquered!!!! 😂😜 doge’s 30% ^ is due to shib !!! 
@Shibtoken @ShibArmy @ShytoshiKusama"
2021-10-30 17:47:04+00:00,1454505145589448718,@icapulet @realkrauswife too obvious that he wants to be kicked out of Tesla now that he got his 💰 💰💰💰💰💰💰💰💰💰💰💰💰💰💰
2021-10-30 17:46:57+00:00,1454505116313210890,"The new Tesla Model X is hiding an understated but incredible secret: The Tesla Model X may be the company's flagship crossover SUV, but the vehicle has rarely gotten the spotlight this year. Even when Tesla refreshed the Model S and Model X, most of the attention was evident ... https://t.co/1yEfKEsJNR"
2021-10-30 17:46:57+00:00,1454505115931398148,"Trending on #LunarCrush:

""Elon Musk may soon fulfill his promise of accepting #Bitcoin payments again. 

Fresh SEC filings from Tesla indicate the firm may be gearing up to res..."" via @Cointelegraph

Top coin mentions
$btc

https://t.co/EjGzsPOqyj #LunarShare"
2021-10-30 17:46:54+00:00,1454505101578625028,"Tesla Africa will be a game changer, Mr Elon Must please I need you to invest in my Tesla Africa, I need a franchise @elonmusk"
2021-10-30 17:46:53+00:00,1454505099255066627,@engineers_feed Nikola Tesla and Mark Twain would have been trolling people hard!!
2021-10-30 17:46:41+00:00,1454505048877133824,@RobinhoodApp @BoredApeYC @Sothebys @Tesla #shib exactly rite @RobinhoodApp is scared of peoples power. @RobinhoodApp just knows to play games with people by manipulating the market according to them....such a shame on u @RobinhoodApp
2021-10-30 17:46:34+00:00,1454505019399680001,"@elonmusk Overhearing the Driver’s Ed presentation for parents of teens, “Family car is the safest car for your teen, true or false?”; Neo (my 10 year old cars obsessed son), without missing a beat, “Safest car is Tesla Model X. It doesn’t flip.”
#future_engineer #Teslafankid"
2021-10-30 17:46:34+00:00,1454505016694292489,@amcfarla @Tesla Dryer is right inside from the garage. But the slow speed is fine since my car is just chilling. Already up to 70%
2021-10-30 17:46:32+00:00,1454505008238452739,"https://t.co/OgSpvOMJOQ
Arteriosclerosis Testers Market Product Scope , Share , Growth And Restraint Research Report by 2020-2027"
2021-10-30 17:46:24+00:00,1454504975862800384,$LCID $TSLA | 2022 Lucid Air: A Worthy Tesla Opponent https://t.co/kqlYlfNhOr
2021-10-30 17:46:19+00:00,1454504955994259456,@DonatoKen @nickshanks_ @TeslaAviation @Gambiste1 @Hertz @Tesla @elonmusk Ahh! Good food for thought. Thanks!
2021-10-30 17:46:08+00:00,1454504911157272587,@DirtyTesla @Tesla @elonmusk wouldn't be too hard for have driver cam detect driver incapacitation and reroute to nearest ER.
2021-10-30 17:46:08+00:00,1454504910326751235,@OhioTesla @elonmusk @TeslaOwnersEBay @Tesla @28delayslater @Teslarati Amazing! So happy you have #FSDbeta! Looks awesome 🤩
2021-10-30 17:46:08+00:00,1454504908602888200,"Reading speed signs... having trouble with new signs in my city (Swiss) 
30km/h Between 10 p.m. and 6:00 am, At 9.46am this morning the autopilot limitation is 30km/h 😥

@teslaownersSV @Tesla @elonmusk @greentheonly @kimpaquette @brandonee916 @CodingMark @MFrunker @ShkelzHamza https://t.co/ES1941stwT"
2021-10-30 17:46:01+00:00,1454504880891170819,@fredrich_m @ECMcLaughlin Elon Musk is a sick. A Tesla is the last thing I’d get. 🤢😱🤬
2021-10-30 17:45:55+00:00,1454504854282407936,I guess ima Tesla mechanic now. S/o YouTube
2021-10-30 17:45:53+00:00,1454504845558390785,@LondonishWolves Self entitled lot in their Tesla stadium.
2021-10-30 17:45:52+00:00,1454504842362175488,"@scheder @elonmusk Outside cameras only. The cameras on the 2016 / 2017 are not full color cameras, except the rear, so Tesla wants to change them all to full color. No word on when that will happen though."
2021-10-30 17:45:50+00:00,1454504834183303173,"https://t.co/W725jjVe29
Apex Locators Market Research Report (2021 to 2026) – by Product, Application and Region - MarketWatch"
2021-10-30 17:45:33+00:00,1454504761118523392,"@TMS_2021 @elonmusk @Tesla I think that might just fix it. 
I was rear ended and a rear parking sensor wasn’t working. 
The car kept saying auto park not available. I’m like “I don’t have auto park! Why are you telling me this!?”
😂
No sensor is better than a faulty one."
2021-10-30 17:45:25+00:00,1454504730500214799,Tesla board member sold more than $200 million in stock while the EV maker traded near record highs https://t.co/UpTrUiIMPC
2021-10-30 17:45:24+00:00,1454504725433307141,Watched Tesla Note Ep.4 https://t.co/1zJm2MYLPQ
2021-10-30 17:45:23+00:00,1454504719691440132,@invest_answers Tesla 👀. The squeeze has been squoze. Can’t wait until coinbase has real competition. Their fees are borderline criminal.
2021-10-30 17:45:21+00:00,1454504712267603980,Tesla To Buy 45 GWh Of LFP Batteries From CATL https://t.co/uWvgVtAm04
2021-10-30 17:45:13+00:00,1454504679925325830,"@N_A_Barnes @Tesla @UKAirstream Tesla in ""we have no clue what we're selling today"" shocker!"
2021-10-30 17:45:12+00:00,1454504672841113604,"@DeusQain @nvidia Really i would avoid the Teslas for hashcat. GeForce cards will perform the same or better than their equivalent Teslas for hashcat. Especially since they are often clocked higher than the Tesla counterpart. You can still use them, just often with a bit more complexity in setup."
2021-10-30 17:45:11+00:00,1454504669963685888,"https://t.co/SKy7u4WjCs
Apheresis Equipment Market Analysis, Statistics, Revenue, Demand and Trend Analysis Research Report by 2028"
2021-10-30 17:45:07+00:00,1454504651995365383,Robert Reich Takes On Your Tweets About Tesla &amp; More https://t.co/T1bOirgoU4 via @YouTube
2021-10-30 17:45:04+00:00,1454504641438306318,"Did Tesla, Hertz and Uber just jumpstart the trillion dollar robotaxi industry? #uber #hertz #tesla https://t.co/idyjnn4BuD"
2021-10-30 17:44:50+00:00,1454504582298705923,@IBHenryJ @TESLA_is_a_TREX I hope you are right man . I need some good price action though . Hope we reach our All time high soon .
2021-10-30 17:44:45+00:00,1454504561897525253,@elJGY @elonmusk @Tesla This was my first attempt and I’m hopeful it fixes it!
2021-10-30 17:44:34+00:00,1454504513402966022,@PurpleRain713 @JohnCornyn How many democrats politicians have stocks in Tesla ????????
2021-10-30 17:44:32+00:00,1454504507170304005,@Tesla Do you fel lonely in this quarantin too?
2021-10-30 17:44:23+00:00,1454504467974352897,"https://t.co/UYmO8nMQHw
Apheresis Market Research Report (2021 to 2026) – by Form, Functional Ingredient, Product, Health Benefits, Distribution Channel and Region"
2021-10-30 17:44:21+00:00,1454504459111841792,@WholeMarsBlog @elonmusk Only if Abbott and the corrupt Texas senate lets Tesla sell direct to customers.
2021-10-30 17:44:21+00:00,1454504458923167749,"@eric_hawkins9 @kenbone44 @TheGasGeezer01 @sicabc77 @Tesla Lots information on battery materials on @FullyChargedShw website including this episode on cobalt by @helenczerski 👇

https://t.co/iNISwxyZF2"
2021-10-30 17:44:19+00:00,1454504451243347968,@zerohedge Tesla is a bigger bubble than shitcoins
2021-10-30 17:44:16+00:00,1454504441466531840,"I am happy to annouce that i will be working alongside @SpyGuysNFT! We have a lot planned for our community and will be giving cash prizes &amp; hosting a Tesla giveaway once 75% minted. Join our community discord! 
https://t.co/H06iztR2tU 

Some things you should know about us: 👇 https://t.co/rmVXtVVcBd"
2021-10-30 17:44:16+00:00,1454504441273532419,"@Teh_ogre @ArchieAndrews85 @DiMartinoBooth @jessefelder Tesla is cobbling together Bosch and Panasonic parts using tent manufacturing plants, I'm sorry, not that brilliant"
2021-10-30 17:44:05+00:00,1454504395291471877,"i entered the FREE @BabyDogeCoin Tesla giveaway! 
You can enter too at https://t.co/EaIbm0vH9a
If you like #DogeCoin youll LOVE #BabyDogeCoin https://t.co/jWngpaTL7Q"
2021-10-30 17:43:59+00:00,1454504368565366788,"@nickshanks_ @TeslaAviation @WallStrtbets007 @Gambiste1 @Hertz @Tesla @elonmusk Hence his comment on ""coming soon"".."
2021-10-30 17:43:58+00:00,1454504364484161536,@shawncarelli @elonmusk @Tesla I agree. Especially considering the fact that many of us spent in excess of $100k with Tesla. Yet someone who bought a $40k model 3 and then just pays $199/month has access to the beta is a slap in the face.
2021-10-30 17:43:52+00:00,1454504338068434946,@DarkWebWarrior @HeyokaEmpath01 Keep supporting companies that use slave labor while you type your tweets on your iPhone.  But yea Tesla..... so evil. lol
2021-10-30 17:43:49+00:00,1454504326945116162,@mad_cow71 @phibetakitten Go rent a Tesla for a week long road trip and see just how POINTLESS the complaining is.
2021-10-30 17:43:45+00:00,1454504311430336517,"https://t.co/esf74hHN4L
Aortic Stents Grafts Market Research Report by Component, by Business Function, by Application, by Deployment Model, by Organization Size, by Verticals, by Region – Global Forecast to 2026 – Cumulative Impact of COVID-19"
2021-10-30 17:43:44+00:00,1454504306951000064,"How Cool Are Tesla Glass Roofs?

Tesla recently filed a new patent for the glass in its first-ever truck, the Tesla Cybertruck. The patent suggested that the Cybertruck will have futuristic curved windows. Yesterday, Tesla also shared a video with det https://t.co/8OWnS7StgF https://t.co/aHsISJzpyj"
2021-10-30 17:43:37+00:00,1454504276471033860,@herofloki @shibafloki_army @coingecko @CoinMarketCap @elonmusk hold #shibafloki🐕 rich with #shibafloki🐕 favorite dog #shibafloki🐕 #shibafloki🐕 #herofloki #shiba #shibaarmy #shiba @shibafloki @elonmusk🚀 @crypto @binance @tesla @spacx @gate_io @pancakeswap @bnb https://t.co/xvy0Zt8LLS
2021-10-30 17:43:36+00:00,1454504273966821379,@thePike_1 @MsJennyLopez @LucidMotors @Tesla @TSLA That’s amazing how did you come to that conclusion
2021-10-30 17:43:32+00:00,1454504256501813248,"@WeAreOEF @Stockfttp @Nuclearjunkie @mzjacobson @jimkrane Batteries work, and they're simple. And soon they'll last a lifetime. Check out Tesla's new battery. WOW!"
2021-10-30 17:43:31+00:00,1454504251871404040,NASA has a Ballistic air gun to Hurl Rocks at Space Suits to Test Their Micrometeorite Protection - Universe Today ~ NASA tried to shoot holes in space suits @nasa @tesla @spacex @elonmusk https://t.co/9L71aAz1TL
2021-10-30 17:43:30+00:00,1454504246095880201,"@TeslaAndBitcoin Options is basically another form of insurance and u mostly likely utilizing insurance.

People kill people, not guns. Options is just another financial tool so don’t spread FUD as a Tesla Bull"
2021-10-30 17:43:27+00:00,1454504232422412291,"i entered the FREE @BabyDogeCoin Tesla giveaway! 
You can enter too at https://t.co/4wsaJfgaNH
If you like #DogeCoin youll LOVE #BabyDogeCoin https://t.co/caCdfJ5XCz"
2021-10-30 17:43:19+00:00,1454504202173091848,"@TrueFarnz @Tesla @UKAirstream Showroom docs said X was 1800 when we bought the 3 two years ago. Obviously the salesdroid was ill-informed. As you say, the point stands anyway!"
2021-10-30 17:43:19+00:00,1454504200604291076,"@DaBoosterCali So many people who have never driven on Autopilot opined on this stating they knew unequivocally it was AP.

Tesla community repeatedly explained why it was not possible, Tesla came out and even said the car didn't even have FSD. 

Crazy times"
2021-10-30 17:43:16+00:00,1454504189032341506,"I've just posted a new blog: Video - NEW Tesla Model Y Review: The Best (And WORST) Tesla? https://t.co/rWzGfdNLBZ October 30, 2021 at 10:04PM"
2021-10-30 17:43:15+00:00,1454504186062594050,"I thought they were Multi Lensoidal..

@Tesla vision..
Tesla Multilensoidal Vision
Composite..3D..
Time Projected..4D..
Probability Corrected in all directions..4×4 D for probable non stationery objects..
Insane Level of programming in Autopilot..😱
Any scale?

Cc
@elonmusk https://t.co/7ClbmPRpMn"
2021-10-30 17:43:12+00:00,1454504172422778882,@RandyStine @MercedesBenz @Tesla @elonmusk @DirtyTesla @BLKMDL3 @klwtts @InsideEVs @Teslarati You’re gonna love your $tsla brother!
2021-10-30 17:43:09+00:00,1454504157709094912,"https://t.co/yjyvG0lRsG
Anti Snoring Devices and Snoring Surgery Market Research Report 2021-2022: Program Factsheets, Strategy Focus, Comparative SWOT Analysis, Latest Contracts &amp; Developments and Market Outlook"
2021-10-30 17:43:06+00:00,1454504146518769665,@womperoom dude thanks for coming on @heydave7’s YouTube channel. Such great insight and gives a lot of hope for long term Tesla holders :)
2021-10-30 17:43:06+00:00,1454504145336115201,"@TheWallStJunky 100% Tesla? Pssshhh…stay poor….

Jk😭🤣"
2021-10-30 17:43:04+00:00,1454504138327351300,"@BP_Supremacy @Kappy94 @MNew89268918 @SawyerMerritt That’s part of, for sure. But Tesla was doing this long before inflation picked up."
2021-10-30 17:43:00+00:00,1454504121852039172,"@Tesla will accept @buffdogecoin in future for services related to cars if @elonmusk truly understand the potential Buffdogecoin has.

#buffdogecoinarmy
#BuffDogeCoin
#BSCGems
#1CentDreamShib"
2021-10-30 17:42:53+00:00,1454504091103764482,Wondering why Tesla would lie and tell me I don't have a high enough safety score to get the fsd update
2021-10-30 17:42:41+00:00,1454504042944770054,Let’s Imagine What Tesla’s Giga Beer Will Be Like https://t.co/SCbsSaFxt3 #electricvehicles #renewableenergy #cleanenergy #ev #evnews #carbonfootprint #energy #sustainable
2021-10-30 17:42:40+00:00,1454504037198479370,@itsapollooo Watch out for @Tesla
2021-10-30 17:42:37+00:00,1454504023713796109,"@ajtourville @OfficialXPod @getcallin @Tesla @elonmusk @baglino @WholeMarsBlog @SawyerMerritt @meckimac In this concept, the bottom of those ""collectors"" is insulated? (except over the nipple and the ""C"") 
Otherwise would seem to connect all cans to the same potential."
2021-10-30 17:42:35+00:00,1454504017187463169,"@cleantechnica I can tell u that I am 100% safer with BETA than not having it. I drive 4-7 hours each weekday, for last 26 years. There would be times that I felt like I slept my entire drive. Since owning a Tesla, that does not happen anymore. In AP/BETA I'm paying closer attention, then ever!"
2021-10-30 17:42:34+00:00,1454504013752414208,FSD would achieve a zero safety score using Tesla’s scoring system.  $TSLAQ
2021-10-30 17:42:32+00:00,1454504004982120451,"Uber aims for 50,000 Teslas on its platform by 2023 https://t.co/X2j0ks3GbM"
2021-10-30 17:42:29+00:00,1454503991451160581,"https://t.co/fAUPTlkw4l
Anti-Osteoporosis Therapy and Fracture Healing Market Research Report by Product, by Form, by Source, by Distribution Channel, by Region – Global Forecast to 2026 – Cumulative Impact of COVID-19"
2021-10-30 17:42:27+00:00,1454503982479646725,@The_RockTrading Remember Tesla 🚀 only with cheaper model 3
2021-10-30 17:42:27+00:00,1454503982429319170,"@stekkerauto @Herbert_Diess I don't think the others could see the threat until Tesla was right on their doorstep &amp; about to start production

That's why IMHO they'd have always had their heads in the sand until this point was reached

But it doesn't matter, what matters now is saving as much as possible"
2021-10-30 17:42:27+00:00,1454503981145890816,"@Tele92275175 @tesla4k @RossADixon @alex_avoigt Ah, wait. Of course, you are ignoring how H1 2020 was shit due to Covid. Then you are ignoring how VW launched the ID.4 in late 2020/early 2021.

The numbers are meaningless. Tesla grew deliveries by more than 100% in H1 too."
2021-10-30 17:42:18+00:00,1454503946676998146,36 Reasons Why Tesla Is Worth a Trillion Dollars | In Depth https://t.co/RkICgnCJnd via @YouTube
2021-10-30 17:42:18+00:00,1454503945393643520,"Love that @cdixon dropped the ""Empires of Light"" book rec; we need a movie version! ""The Current War"" was eh &amp; story has more potential.

Idea: 4 diff stories - Edison, Tesla, Westinghouse, &amp; William Kemmler (1st death penalty by electrocution) interweaved
https://t.co/vC4YIEtIGY"
2021-10-30 17:42:17+00:00,1454503938800168964,@Cheeta1024Chris @SANTINI_TRADES @tikkivolta @TikTokInvestors Does that mean Tesla has stopped accepting BTC? Has he also cashed out his crypto? Speculators fiat are the occasional lambs sacrificed to the Bitcoin gods.
2021-10-30 17:42:07+00:00,1454503900476813316,@adamTHX1138 @truth_tesla @WholeMarsBlog @elonmusk @zshahan3 @garyblack00 @SawyerMerritt Thx for clarifying!
2021-10-30 17:42:05+00:00,1454503891568054287,@birdiegolfblog @elonmusk @TeslaPodcast @vincent13031925 @ray4tesla Any Tesla Hong Kong Owners know what’s happening in November. #TeslaFest
2021-10-30 17:41:52+00:00,1454503836115095554,"https://t.co/NHszLxXWz5
APAC Absorbable and Non-Absorbable Sutures Market Size, Share, Growth, Analysis, Trend, and Forecast Research Report by 2027"
2021-10-30 17:41:42+00:00,1454503792045658116,"Hey @elonmusk  when tesla accepts dogecoin ? I don't wanna pay via $ 
Doge=doge"
2021-10-30 17:41:25+00:00,1454503722873233413,"Tesla: EV Adoption at Tipping Point, Says Analyst https://t.co/3jZnXTrHdy"
2021-10-30 17:41:21+00:00,1454503704216817665,@Krypto_Kyle I really like it to get up somewhere where I can use some to put as a down payment on a Tesla LOL. And then I was gonna keep some to save as a five-year plan.
2021-10-30 17:41:18+00:00,1454503693244534784,@Sell_it_all_now @GordonJohnson19 You think this guy knows basic anything.....The guy still thinks Tesla is a bad stock......he's a 🤡
2021-10-30 17:41:10+00:00,1454503659895623684,"https://t.co/kLT4JrHOm8
Arthroscopy Products Market Research Report by Product, by Application, by Region – Global Forecast to 2026 – Cumulative Impact of COVID-19"
2021-10-30 17:41:07+00:00,1454503646482206721,@Tesla Let's  gt acquainted?
2021-10-30 17:41:03+00:00,1454503628673224705,Why Do Tesla Fans Say They Don't Experience Drowsiness &amp; Distraction On Autopilot? https://t.co/mB56MLVR16
2021-10-30 17:41:01+00:00,1454503620616073219,VW gets reality check on its EV transition after Tesla's week of milestones - Autoblog https://t.co/2AgzOpBeLC #Tesla #ElonMusk
2021-10-30 17:40:59+00:00,1454503614223986693,"I like to invest in the Kleenex of each industry. It would have be nice to catch these stocks..but I t doesn’t take a genius to see the trend...

Netflix
Amazon
Apple
Google
Microsoft
Uber/Lyft
Facebook

Here are tomorrow’s Kleenexes:

Tesla🔋 🚗 ☀️ ✈️ 🛳 
Square💴 
Opendoor🏡"
2021-10-30 17:40:57+00:00,1454503604757442567,"i entered the FREE @BabyDogeCoin Tesla giveaway!
 
You can enter too at https://t.co/HGNowhqdpP

If you like #DogeCoin you'll LOVE #BabyDogeCoin https://t.co/AwPWXbVZZr"
2021-10-30 17:40:54+00:00,1454503591088111618,"i entered the FREE @BabyDogeCoin Tesla giveaway!
 
You can enter too at https://t.co/EaIbm0vH9a

If you like #DogeCoin you'll LOVE #BabyDogeCoin https://t.co/jWngpaTL7Q"
2021-10-30 17:40:50+00:00,1454503576269623303,"Trending on #LunarCrush:

""#ShibainuCoin now accepted as payment at a French bistro in Paris 🤑🚀

Soon is #Tesla ❤️ LIKE and ReTweet ♻️ let @elonmusk hears you!

🌳 Low cap gem..."" via @ShibainuCoin

Top coin mentions
$trees

https://t.co/5co0SvFB2t #LunarShare https://t.co/T0TYIYutri"
2021-10-30 17:40:50+00:00,1454503574805757953,"@JMac0987 @SylviaGam @Tesla See buddy I can quantify everything and give it to you as you gave to me. 

But I won't because I know 

This whole earth is govern by a well disciplined system and human is very minute part of it. 

Whenever this System Equilibrium is disturbed, System corrects itself"
2021-10-30 17:40:50+00:00,1454503573895606273,@MrBurnItDowN29 Elon Musk. I would sell off my Tesla holdings and buy everyone a gift card of $40k towards the EV of their choosing.
2021-10-30 17:40:47+00:00,1454503563279884303,"@GoldenReaper759 @Big_City_Tesla @nickwhoward @elonmusk @WholeMarsBlog Oh Humanity. Listen I get it we’re paying premium for a product, it should come with premium service. But personally I ok over looking some things, if it means I get a vehicle that is currently Unmatched by a competitor. When things get close… if they get close that may change"
2021-10-30 17:40:45+00:00,1454503553461010432,ABSOLUTELY not true. You need MC 2 to run the new FSD software. TESLA wants another 1500 for that. https://t.co/47DOOdamDD
2021-10-30 17:40:43+00:00,1454503548461494274,@EstherKokkelman @Tesla @teslaownerscz Have a wonderful trip! 😍👍🏼
2021-10-30 17:40:43+00:00,1454503547949576193,@DogelonWarriors @DogelonMars I want to buy Tesla from 2022
2021-10-30 17:40:42+00:00,1454503543281315843,@RobinhoodApp @BoredApeYC @Sothebys @Tesla No SHIB no interest
2021-10-30 17:40:42+00:00,1454503543067512833,@Shibtoken @vEmpiredigital Let's go to moon. I'll buy my Tesla with shiba inu.
2021-10-30 17:40:36+00:00,1454503518014820354,"@N_A_Barnes @Tesla @UKAirstream X has been 2,250kg for some time - the only references I can find to 1,800kg were early estimates for the Y based on the US version."
2021-10-30 17:40:28+00:00,1454503483877564425,"@elonmusk I think I owe you some money. Because my name is Weber and per definition 1Tesla is 1Weber per m²...so therefore, when I'm driving my car, it becomes a Tesla 🤷🏻‍♂️"
2021-10-30 17:40:28+00:00,1454503483487375360,@Erik2be @truth_tesla @WholeMarsBlog @elonmusk @zshahan3 @garyblack00 @SawyerMerritt A shareholder is not an owner. This thread is like a game of telephone. A dumb unresearched hot take has now been taken to be fact.
2021-10-30 18:59:54+00:00,1454523472990949376,"#NowPlaying Games People Play by Tesla
//Request a song now @ https://t.co/PS38JU6T01 #metal"
