tweet_id,content,target
1751642835,just made a cake for mi madre  i'm goooooddd!,1.0
1751642861,"@SweetIsa it was a crazy time, nothing to be ashamed of that you were timid. you were osocute in your bashfulness",1.0
1751643033,@cassowaryjewel Excellent point.,1.0
1751643429,@dgottesman Happy Birthday!,1.0
1751643463,yeah! i made a drawing today and now im getting flooded with requests for portraits for people,1.0
1751643490,@gush4plush Congratulations! Check that one off your to do list!,1.0
1751643583,Welcoming cimmarongirl  I'm so proud!,1.0
1751643591,Teaching people the beauty of twitter,1.0
1751643629,Ushers: You guys made Mother's Day really awesome today! Thanks for coming in early to prep the surprise gifts for all our moms!!,1.0
1751643723,"@Postlemonkey Oh, awesome, I have Yahooo!  Good night, sleep tight, don't let the bed bugs bite!",1.0
1751644001,@glossymom yeah i am getting to that point. Need a new phone anyway so its gonna happen real soon!!,1.0
1751644144,@taylorswift13 Mine too! Hayley is great,1.0
1751644345,@MariahCarey can your 500 hrs of beautey school fix that?  haha,1.0
1751644646,"@taylorswift13 TAYLOR! are you back in Nashville now..or LA? well, how was your trip? did ya have fun? love ya girly!",1.0
1751644647,http://twitpic.com/4w9ce - my future car ! I love it !,1.0
1751644693,"@justinsxe woot, woot! super cool",1.0
1751644728,@CherryBlossoms4 YEYYYY MADDY IS FABULOUSSSSSS GOD BLESS HER,1.0
1751644749,just got home from work. ready for chill time  shoot me a PM. aim: pillowtalk6188,1.0
1751644752,Had a ton of fun w muffin today,1.0
1751644814,Bleah a tad tipsy and too many cup cakes. Maddies birthday tomorrow + family party,1.0
1751644958,@AimeeLady The girls there last night would have let her! And I figure the boys would have enjoyed watching...,1.0
1751645200,Is it possible to pass out he your laying down? Bed soon if i can sleep &lt;3,1.0
1751645265,With my jordie for a little bit,1.0
1751645269,Happy Mothers Day to all the mums in my life and those that are not,1.0
1751645430,Just saw the new Star Trek movie. It was so good!! Zachary Quinto is amazingggg,1.0
1751645614,"Made breakfast for bf; went to sears to pass my drivers test! stayed with minh for a lil, sauna&amp;spa with aunt, uncle &amp; mom; FINALLY HOME",1.0
1751645842,"@EdenQueenBean sure, as long as you said where they're from! glad you like them",1.0
1751645843,@heffabella i dont know u but heeeeeeey  my name is shannn *extends hand* put er there. where u from?,1.0
1751645871,"@bumblebeex0 yeah the freedom is awesome, it's great being a little more independent",1.0
1751645904,@chanterene feel better my love i will bring u some soul food make u feel good,1.0
1751645909,"DW, that was funny",1.0
1751646030,Please everyone to vote for me to become the next Maxim Coors Caddy girl...only takes a few minutes  http://tinyurl.com/dloeyu,1.0
1751646064,"I need to change my ways, instead of just being weak. I love @ddlovato she's a great role model",1.0
1751678394,its funny how people can forget their anger with the arrival of other people they least expect to see,1.0
1751678412,getting ready for the concert tonight! YAY!,1.0
1751678452,@Kicesie or elope  I can't wait to see the pictures of you in the dress. It will be breath taking,1.0
1751678622,animating an ad for work. One of my favorite things to do. So much so that I'm doing it on a saturday night for fun!,1.0
1751678656,Bass drum heads breaking equals bust. Who needs tickets for May 15th? You?,1.0
1751678693,&quot;It's not rape if you scream surprise first.&quot; - my customer just said to me. Haha.  (via @OMGitsJessieLee)LMAO,1.0
1751678747,just got back from six flags  wicked fun. even tho i almost died!,1.0
1751678754,@musiclove18 haha thanks  its for history and its on how the invention of television has influence america lol,1.0
1751678789,Writing my Music Lit final paper on Mozart's Eine kleine nashtmusik. Mom is giving me a hand...and I'm actually having a GREAT time,1.0
1751678824,mmmmmm mcdonalds coffee is soooooo good.....maybe going to hookah tonight with the abbster,1.0
1751678836,@JonathanRKnight BTW I STILL can't believe how Awesome the NEWJABBAKIDZ performance was...U in the masks..I screamed at my pc,1.0
1751678870,"nothing better than to have your Grandaughter smile and nothing feels better than that big hug!! Grandkids, what a hoot!",1.0
1751678872,"@LeesonDoyle Haha, AWESOME! And, clearly, only Trinity is awesome enough to have access to it!",1.0
1751678962,"@AnalystAlterEgo LOL! Yeah, well, same applies to the grocery store.",1.0
1751679064,@AimeeLady Lol... She is fine the way she is  How has your weekend been?,1.0
1751679067,just finished YSC runthrough for service! It's gonna be awesome!  - http://tweet.sg,1.0
1751679133,anyone excited for harry potter like i am. damn twilight postponed my first love   oh well off to find some hai chai,1.0
1751679479,@chaotic_barb I'm totally with ya.  I blocked the negative from my stream,1.0
1751679493,"@SairzBillington lol, thanks  I think my husband would classify it as &quot;annoying&quot; - but I like awesome so much better",1.0
1751679520,@GericaQuinn lmao haha nice lolz it's all good though. i can wait  lol,1.0
1751679741,michelle is a hot mama with chichis grande,1.0
1751679770,@LoveLinds HEY THAT'S SOMETHING I'D DO!,1.0
1751679799,good morning everbody!,1.0
1751679911,after prom party tonight,1.0
1751679931,you are so right! @Adrianmw1,1.0
1751679945,good night! im off to sleeep!!!! 5 am  good mornining! xD,1.0
1751680179,"Alright! Party was a success! We all had fun, &amp; now it's over",1.0
1751680182,@DianaRay1 I KNOW I'm so excited for them!,1.0
1751680216,"mmmmmm, late night Brusters ice cream! om nom nom nom",1.0
1751680245,Happy Mothers' Day to my mom and all the mothers in the world,1.0
1751680366,BYEEEEE!!!,1.0
1751680620,*PEN JAM CLEARED* CLICK!,1.0
1751680652,Just reached my Cellgroup leader's house and he is surprised that I'm dry. Haha.  - http://tweet.sg,1.0
1751680724,don't ya just love a free night to catch up on your DVR shows? ANTM here I come...ha ha!,1.0
1751680726,Yay! Made it home. Feels great to be back and it's still light out.,1.0
1751680972,"The food here looks amazing! Our dessert is Frozen Grand Marnier Souffle, of course we have to eat @ the bar",1.0
1751681009,"@stevetilley it was a lonely battle, my friend, but you fought valiantly!",1.0
1751681039,just got back from greenlake.  it was such a nice day today!,1.0
1751681205,@Tellybelly1 Aww...thanks! He's the best husband ever. He really is. I'm so lucky!  Hope you're having a wonderful Saturday evening!,1.0
1751681397,having a great mothers day,1.0
1751681656,Zzzz... I'm taking my mom out for breakfast tomorrow!  Shall be quite a treat.,1.0
1751681700,THANKS GUYS! 200 FOLLOWERS,1.0
1751681709,@inflight1  we get so bored with routine.. lol!,1.0
1751681841,"after some pizzas, going sleep",1.0
1751681848,Spongebob sing a long. Amandas mom gave me and crystal jonas brothers calendars,1.0
1751681880,"I don't care about netsexor cams or the route to heaven, however, #lobster sounds super good.  I'm almost tempted to go get some.",1.0
1751681998,@plsdontgogurl That's the one. I wish I have a video compilation of @jordanknight's thrusting,1.0
1751713392,@LiveCrunch haha  Thanks!,1.0
1751713463,walking home listening to music and singing to myself. :d Six feet under the stars,1.0
1751713472,@charmainelhs then you must insist you write essays the twitter way - no more than 140 characters,1.0
1751713595,on the north im BOOMIN!!!.. lol.. fucc the club dog i rather count a million buccz!!!..  ..THEY CALL ME STARBUCCZ BITCH!!!..,1.0
1751713626,"Writing and researching. Tired of being foolish, so I'm educating myself &amp; moving forward. Gonna marry a white boy they do you right!!!",1.0
1751713662,Go Canada they made Nikkie Payne #1 comic well she is soo yeah but she is only funny to pervs or teens or people in my family,1.0
1751713747,finally made it to phoenix!  I am home.,1.0
1751713771,@lar206 just saw a baby blue regal with the word &quot;SLAB&quot; written in huge letters on the side  hahaaaa,1.0
1751713856,"@RussellMoyer olawd go see it, its priceless  soooo funny",1.0
1751713910,happy sunday all,1.0
1751713927,D-Lab on MIT Open courseware http://is.gd/ygt5 There goes my chances of getting any work done in the next few weeks,1.0
1751714061,"@kikkitigerwolf @FranciscoIV Oh, and the fan is put together &amp; love it!",1.0
1751714077,Dinner with Gma and the big sis by the water!  yummmmmm,1.0
1751714082,Is waiting for Foreigner start,1.0
1751714188,@sheasylvia Sometimes I wish Twitter had Facebook's &quot;like&quot; just so I could give you a thumbs up. Great job either way  - I suck too btw,1.0
1751714379,Had so much fun with jï¿½ and family  Happy bday my beautiful aunt! s2,1.0
1751714642,"@SaraBareilles That's a great point... but I'm not shitting in ANY! woods, Sara... you should know better.  Haha",1.0
1751714671,@taylorswift13 i love Paramore!  welcome back,1.0
1751714893,I would love to sleep with pete Lmfao   jk,1.0
1751714907,Make sure your mom knows you love her,1.0
1751714948,hey guys = ) i went to Jenny's house today!! i had so much fun    so how about everyone else? what did u guys doo?,1.0
1751715067,@KeepinUpWKris hope you have a great day tomorrow!!  happy mothers day!  let us know what you did,1.0
1751715234,Feeling special @ looking4him first guy to give me flowers.,1.0
1751715247,holy smokes! star trek was freaking awesomeeeee,1.0
1751715248,"@geramie yeah I was thinking about that ,ahaha",1.0
1751715388,@LaurenConrad Hey Lauren...I'm a huge fan! I hope you are having fun at Wango Tango!!,1.0
1751715505,Been Mother Day shopping....wow...big thanks to my sister for coming with me. Sorry about getting you drunk though,1.0
1751715555,@BarackObama i heart you,1.0
1751715578,With @MOBARZHARLEM walking the streets of Harlem. Home sweet home,1.0
1751715687,@omgdarleny hahaa your awesomee !,1.0
1751715723,Just got done watching Bedtime Stories! Love that movie!,1.0
1751715726,"@TheYotesDiva Yep, I tolerate nothing in the facebook group",1.0
1751715773,News of the Wierd is so entertaining,1.0
1751715841,feeling like in 16 again - watching TWILIGHT &amp; enjoying it,1.0
1751715988,I'm so proud of my NAU graduate friend!!! We're getting ready to celebrate  tonight!!! It'll be an international ordeal~,1.0
1751716115,"@ MGM grand, mraz on stage! No doubling back opener.  lots of old memories flooding back",1.0
1751716136,@christinerose Congratulations on winning the Indie Award,1.0
1751716151,have a good day  @tuanyia @mirandaspazz @augustblossom @amoremotore ? http://blip.fm/~5yomt,1.0
1751716278,Finally at home,1.0
1751716419,@capemaybooks alright don't want you to overdue it now. LOL you are funny  nite nite,1.0
1751716420,going to bed. i love the jonas brothers!! the last time me and megan were together was the weekend of the premiere of JONAS!! -lauryn &lt;33,1.0
1751716571,@mikegentile http://twitpic.com/4l85a - best kind of gum ever! I just bought a pack,1.0
1751716610,just got home from the show opening.  fantastic. thanks to everyone who came out,1.0
1751716670,Helping with &quot;kiddie church&quot; tomorrow! Yay little guys!!,1.0
1751716827,@mrskutcher you guys are an awesome couple,1.0
1751716837,has enjoyed her first day of summer,1.0
1751716963,@BigGuitarStore I'll drink to that  #shotdrinksaturday,1.0
1751716972,@George_Mounce yes and it lasts way past my bedtime!,1.0
1751716999,@SecretVampire:  nice to see you on twitter!,1.0
1751717016,@loyaleagle good catch!  Thanks a bunch- have to put up a new widget.,1.0
1751749038,"Had tons of fun, yay!!  On to after prom for lots more fun, horayyyayayay",1.0
1751749047,Wishing a Happy Mothers Day to all the wonderful Mothers out there.,1.0
1751749105,Sad thing is samsam loves my sexy crooked body! And she wants to sex it now,1.0
1751749129,@mrskutcher Happy Mother's Day!!,1.0
1751749152,@MarvetBritto Awesome! that's how I wanna roll when I become mogul status,1.0
1751749172,my new phrase is 'you never doubt mo williams'   six game win streak!,1.0
1751749196,"@sweetangieollie ooh a storm, that's always welcome news  Happy Mothers Day!",1.0
1751749461,"..my mother just WON the City of Terrell, Texas District 2 'City Council' Seat  ..i'm M.i.A lol HAPPY MOTHERS DAY",1.0
1751749560,happy mothers day to all you mums out there,1.0
1751749592,@xXmIxEdMoDeLXx im in schaumburg rite now ... and u want ice cream lol its type chilly outside lol i got ice cream here,1.0
1751749612,mrskutcher &amp; aplusk you two are to funny!,1.0
1751749690,@DanSherwood lannen fall?    we have a new EP coming out shortly.  I want you dudes to hear it!,1.0
1751749768,@purplefrogcat Happy Mother's Day to you,1.0
1751749771,Happy mothers day to all the mums!,1.0
1751749867,"loves her mummy with everything she has. always and forever mummy dearest. (love to ma and nanny too,  xx)",1.0
1751749927,"@nyisles if you like those cookies, you are going to LOVE my cookies   Lars Tetens cookies that is. You coming to see us on 5/16?",1.0
1751749941,just got back from my grandparents suprise 60th anniversary party...it was sooooo much fun!!!,1.0
1751750013,11:10pm on a Saturday... you know what that means! BEDTIME!,1.0
1751750047,had a very good day and is now going to get into bed!,1.0
1751750050,Updated blog. Shows You Should Be Watching: The Unusuals http://digg.com/u12w7c Go check it out,1.0
1751750085,Fort Greene Brooklyn Flea was lovely! - looking forward to next weekend already,1.0
1751750148,haha i just watch a funny ass video on youtube  made my day,1.0
1751750253,@StickySoyChai well that propels people to change direction. No point wasting your days on something you lost the passion for.,1.0
1751750358,I'm learning the guitar very quickly. It's coming naturally,1.0
1751750382,Just snappy's delivered some tea and ice cream. I love my sister.,1.0
1751750402,Going to church in the morning...happy mommas day almost,1.0
1751750486,Tom graduated today,1.0
1751750550,http://yfrog.com/0guyoj bonfires are my fave!,1.0
1751750587,@moonfrye I thought I was the only one with the tags on the outside of my shirt,1.0
1751750801,I know my sunshine did wonderful today  I had an alright day! Text me twitterers.,1.0
1751750859,@ExocetAU i always have those for my Champions League parties  Tis awesome,1.0
1751750870,Its 11:11  make a wish,1.0
1751750966,got back from visiting relatives...time to watch a movie,1.0
1751751043,@emelgeek Btw happy mom's day to hannah and your mom and han's mom! Yey! Moms unite! This is your day,1.0
1751751055,"Grilled chicken, broccolli, and water.  Yummy and healthy. Well until I put butter on my veggies but whatever",1.0
1751751228,@iandstewart I can honestly say that thematic had a big part in my blogging enthusiam ~ I love being able to do what I want,1.0
1751751284,Steel Magnolias gets me every time.. SNIFF... LOL!!! V and B make my days and nights brighter too,1.0
1751751299,"So happy. Great, glowy, ravey, beery night. Now smokey, pizzary night with cool friends. And I love liz  x",1.0
1751751316,@enderwillsaveme that's such a good movie!!!!,1.0
1751751318,watching chelsea lately!  loveeeee her &lt;3,1.0
1751751363,@mikeyway http://twitpic.com/4vw9a - I'm not gonna buy one...nor two... But three! I will be the ultimate slaughter machine!,1.0
1751751369,"@aoibhe   well, I couldn't get a real clear shot, but I've got the best I could...silly people walking through the admitting of the ER...",1.0
1751751467,Congrats @msdaisy425...so proud of you girl,1.0
1751751468,@johncmayer What does it matter? We ALL love you.  Take your pick. HA!,1.0
1751751473,@heyitscheryl ooh like what? I'm planning on spending the night in as well,1.0
1751751502,watchin family guy,1.0
1751751532,@RSC_Girl123 Tom Petty and the Heartbreakers have my eternal love. Benjamin.  ????????????????????????????????????????????????????????????,1.0
1751751574,@SamBradleyTN i looooove me some star trek. runs in the family,1.0
1751751724,@ginaturner i'm fake. . Is that the same?   ~K~,1.0
1751751863,(L) ice grande half-sweet French vanilla soy milk from Starbucks means summaa's coming !!!,1.0
1751751957,@KarlaaM_ A blouse! ahahaha I gave her money and she went to get it!  Where's your mom??,1.0
1751752043,"@natashayi between the Garlic Pills, the Spider bite between your toe (LOL-Classic) and you always being hungry. U are killing me 2 funny",1.0
1751752053,Thanks to @ksatnews and @doublepunching for the updates on tonight votes.,1.0
1751752091,"@saaphyri Girl, you're crazy... I LOVE! you.  Hahaha, and I GOT! yo' Lp Chap.",1.0
1751752125,ellen degeneres and mcfly fans!  i say we try to get mcfly on the ellen show..how about it?,1.0
1751752157,@bumblebeex0 awesome! maybe someday I'll find a book of yours on the bestsellers list? lol,1.0
1751752161,over him  finally,1.0
1751783261,"At the end, i loved my night",1.0
1751783304,"@kirstiealley ROFLMFAO!!!! You love us better, don't you!",1.0
1751783321,I had an amazing night with my friends!!!  now I am losing my voice!,1.0
1751783369,@sweetdee15 Your peanut butter soup was amazing and so was everything else!  Your soup was just a higher form of amazing,1.0
1751783438,"@tuffyr that is cute, a manly cute of course.  reminds me of a Scion",1.0
1751783597,happy mother's day,1.0
1751783632,@chickieleighc That was nice. I Just ordered my mom her gift from me and my sister.   Something different and unexpected.,1.0
1751783635,"@mattgreen110 Yah, I know. I appreciate it a ton",1.0
1751783646,@victoriabsb That sucks! Eat a Burrito!  They're way to fun! Hey check this out: http://backstreetpride.net/teamburritocontest.html,1.0
1751783731,I've got jam! Oh yea.,1.0
1751783894,@bkGirlFriday thanks! You're the first one to wish me a happy mother's day,1.0
1751784057,@bendthelight I heart you girls!! Let's hang out soon!,1.0
1751784114,Watching my fav movie...Two Can Play That Game! &quot;Ever notice how men start to act up around Spring time?&quot; Shante Smith,1.0
1751784115,perfect night in nj.,1.0
1751784307,I don't feel any pressure right now...    Happy Mother's Day people...,1.0
1751784368,@baloneyFACE probably the coooolest thing we've ever done,1.0
1751784435,"@BeDimples Lmao dimples naww thats cute , ok ill try to remember first of winter is dimple day",1.0
1751784475,crazy in love sfoot cover 4 that song is awesome better than the original well at least that's what i think,1.0
1751784573,Smoking Maryjane is my favorite thing to do  speaking of ima name my daughter Maryjane Lakoda. Lakoda is mrijuana is latin&lt;3,1.0
1751784592,@iamglennie how fun!  Invite her to the hhs group,1.0
1751784620,today was a lovely day! I had fun with @sarzp and @harryv401 this evening!,1.0
1751784712,@emma_daarling haha yah it's walking distance from my house  Mission Tiki Drive-In haha every summer we go like every weekend,1.0
1751784788,FREE FREE FREE- just a pesky registration but after that  ENJOY http://bit.ly/rlQGu,1.0
1751784845,Im eating a salad  and rember to comment my new myspace pictures plz?,1.0
1751784871,listening to the falling rain...lalala,1.0
1751784875,I have found the best songd to have stuck in my head are relient k songs...I know every word and can finish them,1.0
1751784898,@tayloregly I am filming musicans friends of mine  @Landslideduo at a Legion  These people sure know how to dance,1.0
1751784910,loving life lately!!!!  Looking forward to going to see Samantha! Hanging out with Natalie right now!,1.0
1751784924,Strawberry margaritas + baked stuffed shrimp =,1.0
1751784925,Makeup + cute dress = I'm ready to go,1.0
1751784976,"Saw Star Trek yesterday and Wolverine today....loved them both, Jackman abs and ass and Spock ears",1.0
1751785053,"its a beautiful,albeit, windy at times, night in So No....",1.0
1751785144,"where is the love by the black eyed peas, so many memories. Watching the hulk!",1.0
1751785181,@DanWarp &quot;Shut Up&quot; was the line removed from the locker scene! I bet I could recite that speech easily! Dare me?!?!,1.0
1751785185,Figured out twitter for my phone,1.0
1751785221,finally got my SayNow account up and running  YAYY JBs got a Canadian SayNow number!.. is anyone else using their landline phone? CALL ME!,1.0
1751785276,@jonaskevin I loved it! You guys are amazing!,1.0
1751785316,"@BeccyR It's a program that shows all Twitter and Facebook status updates all in one.. it's alright, but yeah probably won't use it often",1.0
1751785345,@OklahomaStar Good luck 2 u and the babies,1.0
1751785509,"A slice of pizza, a movie (Star Trek), and a shared hot fudge sundae @ Sundae House. Saturday nights are Date Nights again",1.0
1751785511,"@veeiceekayi look, i'm following you!",1.0
1751785543,"loves GOSSIP GIRL Episode 23, The Wrath of Con",1.0
1751785561,A gift to myself. PUBLISHED! Episode 68 Align and Re-Align with Sensitivity Level 1-2 75 min #yoga class  http://bit.ly/8QAgh,1.0
1751785629,@perivision btw - downloaded iphone 3.0 sdk,1.0
1751785689,"I just put my TV on the Canucks game and they score  yaay come on VanCity baby (I know, I can't believe I'm watching hockey either)",1.0
1751785831,SUPER BUENO FTW!!! I am so proud of you guys.,1.0
1751785908,@David_Henrie have fun dude. Love u on &quot;wizards of waverly place&quot;!!!,1.0
1751785939,"JONAS was absolutely heartwarming. Now, time for bed. Goodnight!  @Jonasbrothers",1.0
1751786006,bye! off to the movies with jake,1.0
1751786053,"@DanielleAdalis the ending is te funniest, you'll see. ;) @JonasBrothers you know paranoif is always stuck in my head?? Love it.",1.0
1751786273,@musicislife2010 Really? Bahaha. I love that you relate people to that. haha.,1.0
1751786313,such a fun night with Bekah just talkin and stuff. Wuv her,1.0
1751786314,I dedicated today to Mothers Day videos because without Moms (and Dads) we wouldn't be here tweeting.,1.0
1751786318,Gonna go drop some logs in the pool  back in 15 min,1.0
1751786319,http://twitpic.com/4wave - aww since its mothers day,1.0
1751786339,lucky to be where i belong,1.0
1751786371,@nathydiaz it was ok after all. a couple of things made us late and stuff but after we got there we had a lot of fun.,1.0
1751786386,Just got home from a day of pampering and shopping!!!! My white outfit is now totally complete,1.0
1751786473,@Coodieranks Thats nice. My cousin just left my house. He has daughter's their all daddy's girls. So sweet,1.0
1751786516,its awful breezy out here good thing they sold blankets!,1.0
1751786528,"Happy Mother's Day!!!  I'm at the beach with my family. It's a warm, clear night with a beautiful full moon...",1.0
1751786533,"Making a video for HitRecord... hope it comes out well, it'll be my first record",1.0
1751786631,alone @ home... nice  very nice!!,1.0
1751818274,@Claymoore for sure! You and your wife seem like cool cats.,1.0
1751818443,"@kakakatey That's cause Ovie is the one man team and when they show Pens highlights, it's the whole because we have more than 1 superstar",1.0
1751818450,@manoyjoe: thanks. happy mother's day to your mom as well.,1.0
1751818472,Summer is finally here! Graduation in a week!,1.0
1751818538,is hanging out with the roomies. I adore the 4 gentlemen I live with. Great people and a good talk when discussing boy issues!!,1.0
1751818638,woah! I Love the new twitter app! So many new things to do. just got finished watching Jon4Lakers video on this and it was good.,1.0
1751818775,what fun!  I got retweeted by a bot,1.0
1751818797,@e__O lol but tiz a good song,1.0
1751818819,Star trek was good times.,1.0
1751818823,Crawling into bed super happy that the Penguins won tonight,1.0
1751818835,@arielle_marie Justin Timberlake is sooo funny!!,1.0
1751818845,Phase 2 was a success. Self discovery is vital. Phase 3 is only mins away. Cool &amp; Classy baby! Shout out 2 &quot;D&quot; yeah mane!,1.0
1751818863,@jtimberlake love the new website,1.0
1751818865,@Dynamomagician Dude you are awesome,1.0
1751818871,"@penguinsnews Go Pens go, Gino Wins it for the Pens",1.0
1751818943,Mom's day dinner was awesome -  can't beat a taco loco - good times,1.0
1751818944,@ayanakamura0428 so excited for you and Paris ooh lala  i look forward to knowing you a long long time lovely ! hugs n kisses g,1.0
1751818969,loves John Mayer's updates.  And modeling in the hot sun... and being sweaty... jk. But seriously...,1.0
1751819014,just got out of the shower.. man i feel good..,1.0
1751819150,"&quot;She threatened me, I patronized her, we didn't have anything to eat, but I thought there was a connection.&quot;    Movie night.",1.0
1751819188,@Harley_Dude Very nice. Good night,1.0
1751819211,my Mom rocks.,1.0
1751819262,Doin the Damn Thing Here at the Crib..Bout to Watch Star Trek... Yup,1.0
1751819349,@Teresamerica oh yeah he IS!  .. you should see him when he REALLY gets going! LOL .. doesn't care WHO doesn't like it heheheheh GREAT!,1.0
1751819380,@TheLonely perfect song!,1.0
1751819433,@kimberlyhopkins probably...why not!,1.0
1751819559,Playing Ghost Online is really interesting. The new updates are Kirin pet and Metamorph for third job.  Can't wait to have a dragon pet,1.0
1751819688,New pickkshaa! If it's really big then it looks MILKY!  YAAAY!,1.0
1751819700,@orphanth i just had pasta  from pizzahut.,1.0
1751819719,@wethedan its my birthday too  but its the 10th of may right now for me.. and its probably the 9th for you.. happy birthday anyway,1.0
1751819737,"@10veisonitsway OHSHNAPSSS. is she pissed at blair as usual ? hahah. &amp; yeeeah, i bake cookies",1.0
1751819758,@mattlogelin http://twitpic.com/4wb52 - Such a pretty baby!,1.0
1751819859,"@eritchardson  &amp;, i'm sure mom'll have more good food waiting for you at home.  enjoy the good ole bed &amp; your OWN room with no roommates.",1.0
1751819875,@mariramos hola Mari. Happy Mother's Day! Enjoy the family and the beach,1.0
1751819878,Cant wait to see my boy tomorrow,1.0
1751819879,watching beauty &amp; the beast  haha,1.0
1751819912,"Thanks to good friends for coming out, hanging out and being our ears out there, you know who you are",1.0
1751819922,I should get a metal for making it to work this morning...,1.0
1751819987,@justinphillip. Awesome!  what kind?,1.0
1751819996,Signing off. Mom's day tomorrow.,1.0
1751820000,"Nice win by the Dodgers, 8-0 over Giants",1.0
1751820024,SNL is gonna be great tonight,1.0
1751820107,Parrrtty!..Playing twister and getting tipsy!...well everyone else is lol,1.0
1751820134,whoohoo! just went to get movies and junk food  its a womens night mwahaha &gt;,1.0
1751820270,got it? good. HAPPY MOTHERS DAY!,1.0
1751820345,"@JanieceLincoln Ha... Totally go for it. You're a journalism major, so it's a perfect fit.",1.0
1751820626,Tomorrow is Mother's Day. I hope everybody got their mom something awesome...or at least calls to say hello,1.0
1751820731,Today was eventful...,1.0
1751820823,@alidg take me with you!!!  Have fun!,1.0
1751820857,Watching One Fine Day while eating my cereal. Start a good sunday with a good movie,1.0
1751820929,Following new other #sanctuary fans! See the wonders of #SanctuarySunday !!!  good to meet you all!,1.0
1751820969,"is going to be in Cincinnati all day Sunday...visitin' with an old friend/brother from Korea, then a date with someone special",1.0
1751820979,Gonna read a story bout adam lambert online then bed. Nighty night,1.0
1751821102,"retweet please  awesome kawaii, anime and cosplay items: http://bit.ly/cUjXg",1.0
1751821139,Ok. Night sweet people  I'll look for ya tomorrow,1.0
1751821146,@Shaunie_O Awesome! My family owns it...The Flowers.. and we love having your kids there! They seem to have lots of fun!!,1.0
1751851398,@josieinthecity LOL!  good men watch the flicks w/us and just sigh!  this is a good flick so far it's called &quot;Because I Said So&quot;,1.0
1751851399,@SinnamonLove Yes we did!  Thank You!!,1.0
1751851423,"@IncredibleLAGO I'd be soo honoured if u cld chk out my beats, perhaps sm advice on wat I nd to do 2 improve da overall sound of my music",1.0
1751851447,eating oreos and milk,1.0
1751851452,"@brian09 Hi, im following you now and i just wanted to say I LOVE FRIENDS.",1.0
1751851500,@thatswhack74 aww that's sweet! i made a home made card and i wrote her a song...   it wasn't that much but oh well..,1.0
1751851576,at dancing...waiting for my turn  hope i get my newww cd with the funky reel music todayy!!!,1.0
1751851598,@CocoDishman wasssup cocoliciousness!!! I knew u didn't recognize me!  how's ur daughter?,1.0
1751852066,In a @HANSON mood.. Listening to the older stuff... This Time Around. Not that old but old enough.,1.0
1751852095,Can't wait for the next twitter.,1.0
1751852145,@4everBrandy looks like your having fun,1.0
1751852301,"@chriskoon aw, sure thing  their in my thoughts and prayers.",1.0
1751852392,"@venzann I have yet to understand any sentence u have ever typed,but it's kinda fun-like learning a foreign language&amp;I love to quote u.",1.0
1751852560,Quick thoughts. Tired. Happy. Satisfied. Entertained. Excited. Oh... and a bit in love,1.0
1751852734,Guys. Just got someone with saran wrap. Tuesdays video shall be awesome,1.0
1751852779,i like this Dr. Seuss quote - ï¿½You know you're in love when you can't fall asleep because reality is finally better than your dreams.&quot; -,1.0
1751852791,"my two new favorite prayers:  &quot;help me, help me, help me.&quot;  and &quot;thank you, thank you, thank you.&quot;",1.0
1751853009,@avenue_a The rocky kind! With little rockpools &amp; octopi &amp; shells &amp; stuff. Now I want to be at the beach. Its the perfect overcast day.,1.0
1751853031,Thanks! carry on the craziness again!!!,1.0
1751853040,2026 2164 6790 9128  Add me up and lets play something.,1.0
1751853077,http://twitpic.com/4wbn6 - my hubby and his adoarble baby brother,1.0
1751853251,"@devilishdelish awww, that's cute.",1.0
1751853320,arriving at home now.. had a great time with friends today,1.0
1751853342,"Tonight, will be a good night  &lt;3",1.0
1751853402,@vogleratmizzou yay about breaking 200!,1.0
1751853416,@MariahCarey Happy mother's day to Ms. Pat Carey,1.0
1751853489,"@MaryCateOMalley Like the Simpsons? That's like asking, &quot;so you like breathing?&quot;",1.0
1751853550,Pinkberry,1.0
1751853587,"Ok I'm going to go read my new Demonata book,so later  &lt;3",1.0
1751853648,FOOOOOD  yummy so. whose washing the dishes now ? NOT ME ! not i ..    rofl,1.0
1751853874,@TheRealMJ87 I saw the game not a huge cavs fan lol. they pay refs. But Yao's out 4 the rest of playoffs so L.a is cruising to the WCF,1.0
1751854022,@chrissinicole I guess thats just how I am lol,1.0
1751854091,@AlMaddin  enjoy ur night,1.0
1751854212,Four hour baseball game. At least the Crew spent much of it making the Cubbies look bad.,1.0
1751854217,@peacelovekelly and we will all eat it and be happy,1.0
1751854259,"@trswift hahahaha nice. i gave up on bio cos idk what the hell i'm doing, so hello chem",1.0
1751854311,bowling with cousins  awesome,1.0
1751854317,The power is out! I can't seeeeeeee!!  I love storms!,1.0
1751854331,gave my mother her mother's day present. she loved it,1.0
1751854418,lets play some russian roulette.,1.0
1751854432,@Sarahbear9789 Haha thanks.,1.0
1751854436,another bday w a special friend,1.0
1751854466,@ddlovato aw! she's super cute!!!,1.0
1751854546,@zefrank have a lovely weekend,1.0
1751854565,@worldfamousKid awwwww poor Drew... I hope you feel better before Krush,1.0
1751854687,@dexterlo feel better!   c's been teething all week &amp; its been rough...,1.0
1751854724,@theteganandsara PRIDE next weekend in Long Beach!!,1.0
